"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001097864_2021-07-02_10Q_extracted.txt,131036,16181,0.6303689512391076,1.3966998331376306,1.6748037822137074,0.9393733391014153,0.44496631852172297,0.15450219393115383,0.17922254496013842,0.7972313206847538,97222,7706,2270,1.908534701192757,5.638341264445955,1634
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001097864_2021-10-01_10Q_extracted.txt,127835,15552,0.7908950617283951,1.356738683127572,1.7361111111111112,0.7844650205761318,0.4758230452674897,0.16075102880658437,0.15432098765432098,0.7908950617283951,94911,7658,2217,1.914673353909465,5.661329732510288,1643
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001097864_2022-04-01_10Q_extracted.txt,89129,10803,0.7868184763491622,1.2866796260298066,1.758770711839304,0.8238452281773582,0.48134777376654636,0.18513375914097935,0.1666203832268814,0.9997222993612884,66806,4954,1425,1.9388132926039063,5.721836526890678,1444
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001097864_2022-07-01_10Q_extracted.txt,113765,13488,0.800711743772242,1.6384934756820877,1.8016014234875446,0.7488137603795967,0.4670818505338078,0.1779359430604982,0.12603795966785292,0.9415776986951363,83035,7666,2169,1.922523724792408,5.692541518386714,1492
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001097864_2022-09-30_10Q_extracted.txt,116156,13363,0.7109182069894484,1.5266033076405,1.8034872408890221,0.7184015565367058,0.3666841278156103,0.17211703958691912,0.10476689366160294,0.8605851979345954,84537,8339,2278,1.9298810147421985,5.725585572102073,1446
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001097864_2023-03-31_10Q_extracted.txt,96796,11879,0.5303476723629935,1.2206414681370488,1.6331341021971546,0.7239666638605943,0.370401548951932,0.1936189914976008,0.11785503830288745,0.8081488340769425,72148,5644,1589,1.9153127367623537,5.6722788113477565,1403
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001097864_2023-06-30_10Q_extracted.txt,114818,13655,0.5053094104723544,1.2522885389967047,1.6038081288905164,0.6810692054192604,0.38081288905162947,0.1757597949469059,0.10252654705236178,0.9007689491028927,83158,8183,2269,1.895422922006591,5.62738923471256,1472
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001097864_2023-09-29_10Q_extracted.txt,121075,14282,0.5041310740792606,1.3233440694580592,1.6734350931242123,0.7141856882789525,0.3640946646127993,0.16804369135975353,0.09802548662652288,0.8542220977454138,88176,8569,2310,1.9005041310740793,5.650119030948047,1497
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001097864_2024-03-29_10Q_extracted.txt,91130,10970,0.5469462169553327,1.6043755697356425,1.5496809480401095,1.112123974475843,0.35551504102096626,0.21877848678213307,0.10938924339106654,0.8295350957155879,67905,5492,1518,1.9299908842297173,5.751230628988149,1411
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001097864_2024-06-28_10Q_extracted.txt,110634,12808,0.5309181761399125,1.8191755153029356,1.6317926296064962,1.1164896939412867,0.3123048094940662,0.18738288569643974,0.10930668332292316,0.8510306058713304,80256,8091,2205,1.9355871330418488,5.752810743285447,1453
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2019-03-31_10Q_extracted.txt,484934,59365,0.9146803672197423,2.3717678766950225,1.7754569190600522,1.320643476796092,0.3436368230438811,0.2745725595889834,0.1094921249894719,0.646845784553188,372489,19886,5956,1.9931946433083467,5.855217720879306,2897
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2019-06-30_10Q_extracted.txt,546303,65833,1.0663345130861421,2.3817842115656283,1.696717451733933,1.2546898971640363,0.312912976774566,0.25671016055777496,0.11392462746646818,0.607598013154497,415104,25399,7776,1.990065772484924,5.844895417191986,2919
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2019-09-30_10Q_extracted.txt,560271,67163,1.0735077349135684,2.391197534356714,1.776275627949913,1.2521775382278932,0.30820541071721036,0.2516266396676741,0.11613537215431115,0.601521671158227,426254,26118,7956,1.9911856230364933,5.844616827717642,2930
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2020-03-31_10Q_extracted.txt,542184,67495,0.8341358619156974,2.506852359434032,1.8549522186828655,1.0934143269871843,0.432624638862138,0.293355063338025,0.11704570708941403,0.6711608267279058,417669,21198,6328,1.97933180235573,5.808548781391214,3082
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2020-06-30_10Q_extracted.txt,613382,74852,0.9218190562710415,2.530326510981671,1.7674878426762144,1.0500721423609256,0.41147865120504457,0.2725378079410036,0.11222145032864853,0.6466093090364987,466272,27332,8461,1.9794928659220863,5.806805429380645,3160
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2020-09-30_10Q_extracted.txt,639688,78836,0.9208990816378304,2.5331067025216907,1.8430666193109746,1.0857983662286266,0.4223958597595007,0.2625703993099599,0.12177177939012634,0.6316911055862804,493566,28102,8824,1.975759805165153,5.796691866659901,3251
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2021-03-31_10Q_extracted.txt,467888,57684,0.8633243187018931,2.205117536925317,1.6919769780181682,1.1615005894182096,0.2981762707163165,0.29297552180847375,0.10401497815685459,0.5460786353234865,362515,19920,6091,1.988731710699674,5.83960890368213,2789
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2021-06-30_10Q_extracted.txt,507957,60613,1.017933446620362,2.2701400689621036,1.6168148746968474,1.070727401712504,0.2672693976539686,0.26891920875059805,0.08084074373484236,0.5312391731146784,386368,26232,8175,1.9909425370795044,5.84813488855526,2746
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2021-09-30_10Q_extracted.txt,522755,62429,1.0091463902993802,2.2697784683400344,1.6979288471703855,1.062006439315062,0.2739111630812603,0.2643002450784091,0.08970190135994491,0.5366095884925275,398989,26240,8234,1.9917025741242051,5.848612023258422,2792
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2022-03-31_10Q_extracted.txt,427711,52063,0.9430881816261067,2.2491980869331387,1.621112882469316,1.0141559264736952,0.2900332289725909,0.284270979390354,0.07875074429057104,0.5647004590592167,330171,19142,5830,1.9967731402339473,5.868889614505503,2623
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2022-06-30_10Q_extracted.txt,487042,58202,1.0583828734407752,2.304044534552077,1.5755472320538815,0.9810659427511081,0.2749046424521494,0.2645957183601938,0.07388062265901515,0.5412185148276691,370527,25072,7835,1.9935569224425278,5.856345142778599,2646
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2022-09-30_10Q_extracted.txt,503162,60073,1.0920047275814426,2.2555890333427664,1.6413363740782048,0.927205233632414,0.2746658232483811,0.26301333377723773,0.08489670900404507,0.5360145156725983,383793,25463,7919,1.9948396118056364,5.858938291745043,2677
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2023-03-31_10Q_extracted.txt,550895,66193,0.8414787062076051,1.9775504962760413,1.908056743160153,1.0816853745864365,0.27042134364660914,0.31725409031166435,0.10726209720061035,0.4864562718112187,422406,26685,7633,1.9988518423398245,5.868732343299141,2700
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2023-06-30_10Q_extracted.txt,609001,71782,0.9208436655428938,2.1063776434203563,1.8458666518068596,1.0657267838733946,0.2563316708924243,0.30091109191719373,0.10866233874787551,0.4889805243654398,461032,33087,9701,2.0004875874174584,5.869229054637653,2789
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2023-09-30_10Q_extracted.txt,627355,73721,0.9386741905291573,2.0943828759783507,1.9478845919073264,1.0539737659554267,0.26315432509054404,0.29570949932854956,0.1098737130532684,0.5032487350958342,475693,33773,9866,2.0008274440118825,5.869453751305598,2810
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2024-03-31_10Q_extracted.txt,395121,45744,0.9247114375655823,1.9718433018537949,1.6439314445610353,0.806663168940189,0.27107380202868137,0.25795732773697094,0.05683805526407835,0.5421476040573627,298258,22659,6465,2.0121983210912906,5.919836481287163,2395
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099219_2024-06-30_10Q_extracted.txt,439349,49676,1.1031484016426443,2.1459054674289395,1.552057331508173,0.8857395925597875,0.2516305660681214,0.24760447701103147,0.060391335856349135,0.5133263547789677,326404,28382,8291,2.0085151783557453,5.9044005153393995,2440
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2019-03-31_10Q_extracted.txt,81833,9686,0.9188519512698741,1.6415444972124715,1.466033450340698,1.3937641957464382,0.38199463142680157,0.17551104687177368,0.10324179227751394,0.38199463142680157,60829,4361,1130,1.90780507949618,5.734978319223622,1253
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2019-06-30_10Q_extracted.txt,93153,10819,1.1276458083002125,1.6082817265921066,1.5158517423052038,1.3032627784453277,0.3604769387189204,0.15713097328773457,0.1109159811442832,0.39744893243368146,68080,5945,1551,1.9045198262316296,5.707459099731953,1330
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2019-09-30_10Q_extracted.txt,95435,10993,1.0643136541435458,1.619212225961976,1.4463749658873828,1.2644410079141273,0.35477121804784867,0.17283726007459294,0.10006367688529064,0.40025470754116255,69844,6113,1586,1.9004821249886292,5.705357955062312,1358
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2020-03-31_10Q_extracted.txt,87597,10559,0.8334122549483852,1.979354105502415,1.7236480727341605,1.4205890709347475,0.596647409792594,0.2651766265744862,0.14205890709347474,0.45458850269911927,65648,4348,1112,1.8916564068567099,5.689743346907851,1382
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2020-06-30_10Q_extracted.txt,96682,11319,0.9894867037724181,1.8641222722855375,1.39588302853609,1.2280236770032689,0.47707394646170154,0.1943634596695821,0.15018994610831343,0.4417351356126867,70220,6024,1641,1.88196837176429,5.666931707748034,1370
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2020-09-30_10Q_extracted.txt,97994,11308,1.0081358330385568,1.8128758401131941,1.3972408914043155,1.2380615493455962,0.4775380261761585,0.19455252918287938,0.14149274849663954,0.45100813583303856,71126,6304,1697,1.888751326494517,5.687301025822427,1367
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2021-03-31_10Q_extracted.txt,83857,10272,0.8566978193146416,1.3726635514018692,1.849688473520249,0.9151090342679127,0.7009345794392523,0.23364485981308408,0.1557632398753894,0.4964953271028037,63685,4225,1149,1.9051791277258567,5.724299065420561,1326
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2021-06-30_10Q_extracted.txt,97370,11584,1.0704419889502763,1.7265193370165748,1.8646408839779007,0.9582182320441989,0.681975138121547,0.17265193370165746,0.12948895027624308,0.5524861878453038,72177,6051,1658,1.9008114640883977,5.694578729281768,1414
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2021-09-30_10Q_extracted.txt,101642,11979,1.076884547958928,1.8031555221637865,1.8866349444861843,1.051840721262209,0.67618332081142,0.16695884464479505,0.14191501794807582,0.5342683028633441,75361,6417,1766,1.9009099257033142,5.696134902746473,1434
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2022-03-31_10Q_extracted.txt,86416,10474,0.8783654764177964,1.7089936986824519,1.8522054611418752,1.1265991980141303,0.7065113614664884,0.171854114951308,0.11456940996753867,0.5251097956845523,65322,4505,1229,1.9150276876074088,5.739831964865381,1346
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2022-06-30_10Q_extracted.txt,102226,12222,1.0227458681066928,1.7673048600883652,1.7427589592538046,1.1045655375552283,0.6627393225331369,0.18000327278677794,0.14727540500736377,0.5481917853051873,75874,6214,1706,1.904352806414662,5.684748813614793,1459
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2022-09-30_10Q_extracted.txt,107845,12760,1.09717868338558,1.7711598746081505,1.7163009404388714,1.073667711598746,0.6112852664576802,0.1567398119122257,0.14106583072100312,0.54858934169279,79969,6679,1829,1.9046238244514107,5.696630094043887,1482
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2023-03-31_10Q_extracted.txt,97522,12006,0.8162585373979677,1.5825420623021822,1.5825420623021822,1.0661335998667334,0.5497251374312844,0.18324171247709478,0.13326669998334167,0.45810428119273694,73963,4836,1339,1.9116275195735466,5.692820256538398,1434
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2023-06-30_10Q_extracted.txt,106431,12726,0.9900990099009901,1.7366022316517367,1.5873015873015872,1.217978940751218,0.5736287914505737,0.1885902876001886,0.12572685840012573,0.4714757190004715,79086,6476,1774,1.9115983026874115,5.68969039761119,1449
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2023-09-30_10Q_extracted.txt,110539,13080,0.9174311926605505,1.7125382262996942,1.5978593272171253,1.1926605504587156,0.5581039755351682,0.1834862385321101,0.11467889908256881,0.481651376146789,82022,6917,1886,1.9128440366972477,5.693807339449541,1439
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2024-03-31_10Q_extracted.txt,98846,12167,0.7643626202021863,1.5616010520259718,1.5122873345935728,1.282156653242377,0.6410783266211885,0.23834963425659572,0.1561601052025972,0.5177940330401907,75329,4791,1337,1.9153447850743814,5.700830114243446,1440
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001099800_2024-06-30_10Q_extracted.txt,124815,15234,0.7089405277668374,2.021793356964684,1.6738873572272546,1.2143888670080083,0.7745831692267298,0.21662071681764475,0.1903636602336878,0.5382696599711172,93341,7154,1994,1.9100695811999475,5.668242090061704,1574
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2019-03-30_10Q_extracted.txt,137810,16776,0.6676204101096805,0.93586075345732,1.0848831664282308,0.9954697186456843,0.20863137815927518,0.22651406771578447,0.19670958512160228,0.9298998569384835,104316,7572,1697,1.9730567477348593,5.855150214592275,1563
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2019-06-29_10Q_extracted.txt,161267,19126,0.6744745372790966,0.8574715047579211,1.0404684722367459,0.9620412004601067,0.19868242183415244,0.21436787618948028,0.15162605876816898,0.8470145351877025,119977,10466,2382,1.9799226184251804,5.851929310885705,1595
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2019-09-28_10Q_extracted.txt,173334,20418,0.6611813106082869,0.9011656381624057,1.0676853756489373,1.0285042609462238,0.2154961308649231,0.21059849152708396,0.1665197374865315,0.8130081300813009,129003,11409,2629,1.9737486531491821,5.835684200215496,1606
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2020-03-28_10Q_extracted.txt,212708,27610,0.782325244476639,2.1984788120246286,2.0463600144875045,1.180731618978631,1.006881564650489,0.2643969576240493,0.21006881564650492,0.9235784136182543,166223,8031,1986,1.9476638898949656,5.7629482071713145,2633
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2020-06-27_10Q_extracted.txt,231281,29246,0.7761745195924229,2.1302058401148876,1.9695001025781305,1.1215208917458797,0.9539766121862818,0.253026054845107,0.2051562606852219,0.8855911919578746,177392,10863,2675,1.9527114819120563,5.765130274225535,2642
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2020-09-26_10Q_extracted.txt,238112,29999,0.7933597786592886,2.090069668988966,1.963398779959332,1.1133704456815228,0.9400313343778126,0.2466748891629721,0.19333977799259977,0.8733624454148471,183958,11455,2792,1.9549318310610353,5.773725790859696,2673
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2021-03-27_10Q_extracted.txt,142294,17394,0.523168908819133,1.230309302058181,1.5292629642405429,1.0405887087501438,0.4771760377141543,0.14372772220305854,0.20121881108428197,0.7013912843509256,108580,8018,1934,1.9810279406691962,5.872427273772566,1634
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2021-06-26_10Q_extracted.txt,168996,20180,0.5153617443012884,1.1199207135777998,1.5014866204162538,0.99603567888999,0.4311199207135778,0.14866204162537167,0.15361744301288405,0.649157581764123,126469,11336,2703,1.9831020812685827,5.857879088206145,1654
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2021-09-25_10Q_extracted.txt,186782,22159,0.5189764881086691,1.2590820885419016,1.5208267521097523,0.9657475517848279,0.4512839027031906,0.1534365269190848,0.1579493659461167,0.6408231418385306,140508,12150,2899,1.9834378807707929,5.859695834649578,1756
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2022-03-26_10Q_extracted.txt,110892,13231,0.5819665936059255,0.8918449096818079,1.55694958808858,0.9371929559368151,0.2569722621117074,0.18895019272919658,0.1284861310558537,0.6197566321517648,83682,6966,1632,1.9918373516740988,5.92434434283123,1347
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2022-06-25_10Q_extracted.txt,127237,14712,0.6661228928765633,0.8768352365415988,1.542958129418162,0.8836324089178902,0.2175095160413268,0.17672648178357803,0.11555193039695486,0.5913539967373572,93772,9582,2230,1.9997281131049482,5.912860250135943,1364
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2022-09-24_10Q_extracted.txt,133318,15223,0.6831767719897524,0.8933850095250608,1.4845956775931157,0.8408329501412336,0.2102082375353084,0.1707941929974381,0.13138014845956777,0.5780726532220981,98319,10071,2352,1.9974380871050383,5.915588254614728,1381
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2023-04-01_10Q_extracted.txt,97071,11507,0.669157903884592,1.1818892847831755,1.607717041800643,0.982010949856609,0.25202050925523595,0.1651168853741201,0.1738072477622317,0.564873555227253,73145,6194,1385,1.9877465890327626,5.885026505605284,1332
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2023-07-01_10Q_extracted.txt,114338,13305,0.6538895152198422,1.360390830514844,1.5558060879368658,0.8793686583990981,0.23299511461856445,0.1428034573468621,0.1728673431040962,0.5110860578729801,84007,8746,1965,1.9782788425403983,5.839909808342728,1371
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2023-09-30_10Q_extracted.txt,120687,13814,0.6442739250036195,1.498479803098306,1.5057188359635152,0.904879108151151,0.22441001882148545,0.14478065730418416,0.1592587230346026,0.5429274648906907,88485,9526,2126,1.9790791950195454,5.855074562038512,1416
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2024-03-30_10Q_extracted.txt,109592,12967,0.6246626050744197,1.696614482918177,1.5192411506130947,1.1336469499498727,0.2467802884244621,0.1542376802652888,0.16194956427855325,0.6555101411274774,82312,7178,1656,1.9929050667077968,5.912161641088918,1375
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001100682_2024-06-29_10Q_extracted.txt,129120,14790,0.6152805949966194,1.7106152805949966,1.446923597025017,1.1899932386747802,0.21636240703177823,0.14198782961460446,0.1555104800540906,0.5747126436781609,94461,10232,2364,1.9983772819472616,5.912440838404327,1428
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2019-03-31_10Q_extracted.txt,279815,36952,0.7496211301147434,2.2407447499458755,2.451829400303096,0.9363498592768998,1.4018185754492314,0.3436891101970123,0.3085083351374756,0.9958865555315003,216631,10516,2508,1.8809807317601213,5.536182074042,2670
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2019-06-30_10Q_extracted.txt,322658,41900,0.7589498806682577,2.18854415274463,2.448687350835322,0.9188544152744629,1.3579952267303104,0.3436754176610979,0.3031026252983294,0.9331742243436754,247383,14282,3406,1.8748448687350836,5.512482100238664,2763
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2019-09-30_10Q_extracted.txt,333225,42816,0.7427130044843049,2.1440582959641254,2.382286995515695,0.8875186846038864,1.3102578475336322,0.3456651718983557,0.28260463378176387,0.9132100149476831,255155,15066,3545,1.8730848281016443,5.514971038863976,2775
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2020-03-31_10Q_extracted.txt,306169,40534,0.7277840824986431,2.5090047861054914,2.5558790151477773,0.9424187102185819,1.5246459762174964,0.32811960329599843,0.33798786204174275,0.9794246805151232,237071,11131,2760,1.8791385010114965,5.5352790250160355,2905
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2020-06-30_10Q_extracted.txt,341070,44174,0.690451396749219,2.3271607733055646,2.3724362747317427,0.8760809525965499,1.3627925929279665,0.3078734096980124,0.31013718476932134,0.9168289038801104,259669,15475,3887,1.87454158554806,5.526871010096436,2918
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2020-09-30_10Q_extracted.txt,355826,46133,0.6828084017948106,2.3172132746623895,2.328051503262307,0.8627229965534434,1.3287668263499013,0.29479981791775955,0.3013027550777101,0.9169141395530314,273324,16628,3869,1.8734961957817615,5.52762664470119,2950
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2021-03-31_10Q_extracted.txt,302299,40472,0.6967780193714173,2.4757857284048232,2.554852737695197,1.074817157541016,1.5121565526783949,0.33603478948408777,0.3039138169598735,1.04763787309745,235988,11288,2548,1.873665744218225,5.519791460762996,2883
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2021-06-30_10Q_extracted.txt,335311,43990,0.7115253466696977,2.325528529211184,2.4573766765173906,1.0002273243919073,1.4344169129347577,0.31598090475107976,0.2864287338031371,0.9865878608774722,257690,15446,3577,1.8730620595589906,5.515799045237554,2869
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2021-09-30_10Q_extracted.txt,349415,45188,0.7059396299902628,2.305921926175091,2.3900150482428963,0.9914136496414977,1.4008143754979199,0.30317783482340444,0.27440913516862886,1.0091174648136674,267500,17002,3937,1.8722005842259006,5.519252898999734,2892
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2022-03-31_10Q_extracted.txt,301563,39999,0.6750168754218856,2.5000625015625393,2.517562939073477,1.0400260006500164,1.43753593839846,0.2975074376859422,0.27500687517187933,0.9800245006125153,234958,11623,2659,1.8789219730493263,5.536863421585539,2832
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2022-06-30_10Q_extracted.txt,331166,43073,0.7057785619761799,2.4005757667216123,2.3889675666891095,1.0122350428342581,1.365124323822348,0.2855617207995728,0.2577020407215657,0.9425858426392403,253852,15887,3633,1.8776960044575488,5.529241055881875,2854
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2022-09-30_10Q_extracted.txt,332543,42805,0.6961803527625278,2.3712183156173343,2.3595374372152786,1.0045555425768018,1.343301016236421,0.2826772573297512,0.24529844644317253,0.9297979208036443,254579,16315,3682,1.8781684382665575,5.535871977572714,2830
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2023-03-31_10Q_extracted.txt,293684,39126,0.7054132801717528,2.560956908449624,2.5456218371415424,1.0581199202576292,1.4849460716659,0.30670142616163165,0.26069621223738687,0.984000408935235,228877,11289,2537,1.8771405203700864,5.53381383223432,2836
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2023-06-30_10Q_extracted.txt,321376,41904,0.7111492936235204,2.4293623520427645,2.441294387170676,1.0070637647957235,1.415139366170294,0.2887552500954563,0.25057273768613975,0.9259259259259258,246598,15250,3456,1.8783171057655594,5.530259641084383,2856
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2023-09-30_10Q_extracted.txt,331252,42735,0.7113607113607113,2.4429624429624432,2.4219024219024217,1.0015210015210017,1.396981396981397,0.2854802854802855,0.2527202527202527,0.9172809172809172,253896,16113,3631,1.8793026793026792,5.541008541008541,2888
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2024-03-31_10Q_extracted.txt,291803,39625,0.734384858044164,2.7457413249211355,2.6069400630914825,1.1558359621451104,1.5621451104100947,0.3179810725552051,0.277602523659306,1.0044164037854888,230909,8280,2441,1.877955835962145,5.542813880126183,2923
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001101239_2024-06-30_10Q_extracted.txt,322387,43027,0.7669602807539452,2.59604434424896,2.4542728984126247,1.076068515118414,1.4688451437469496,0.2974876240500151,0.2603016710437632,0.9342970692820788,252038,11126,3438,1.8750319566783646,5.5285518395426125,2952
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2019-03-31_10Q_extracted.txt,160323,20276,1.0258433616097848,1.7853620043401064,1.178733478003551,0.7200631288222529,0.3008482935490235,0.11343460248569737,0.14795817715525744,0.5671730124284868,122840,6988,2146,1.8824225685539555,5.611955020714145,1819
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2019-06-30_10Q_extracted.txt,193949,23887,1.180558462762172,2.2229664671160045,0.9921714740235275,0.6865659145141709,0.2595554067065768,0.0921003056055595,0.11303219324318667,0.4898061707204756,144813,10406,3443,1.8834931134089672,5.604052413446644,1803
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2019-09-30_10Q_extracted.txt,207197,25521,1.2342776536969553,2.233454801927824,1.1598291602993613,0.7523216174914776,0.25861055601269545,0.09012186042866659,0.11363191097527527,0.6151796559695937,155228,10932,3585,1.8741428627404881,5.577446024842287,1871
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2020-03-31_10Q_extracted.txt,176276,22587,0.9872935759507682,2.3022092354008943,1.5141453048213576,0.7172267233364324,0.5135697525125071,0.11953778722273874,0.163811041749679,0.5888342852083056,135281,7050,2225,1.8832071545579316,5.602736087129765,1955
